0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
50,34,27,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
18,14,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
36,26,21,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
4,3,3,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
3,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
57,36,29,21,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
4,3,3,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,13,11,8,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
36,26,21,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
18,14,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
23,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
31,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
35,25,20,14,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
4,3,3,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
60,37,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
45,29,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,26,21,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
13,10,8,5,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
50,34,27,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
36,26,21,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,15,12,9,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,36,29,21,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,33,26,18,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,33,26,18,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,26,21,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
49,33,26,18,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
36,26,21,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
45,29,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
39,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,36,29,21,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,3,3,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
23,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
35,25,20,14,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
35,25,20,14,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
37,27,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
37,27,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
49,33,26,18,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,9,7,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
60,37,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
49,33,26,18,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
13,10,8,5,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,9,7,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
16,13,11,8,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,37,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
15,12,10,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
57,36,29,21,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
30,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
3,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
37,27,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
37,27,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
35,25,20,14,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,14,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
49,33,26,18,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
18,14,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
36,26,21,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
19,15,12,9,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
27,21,17,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
16,13,11,8,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
15,12,10,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
12,9,7,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,37,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,37,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
12,9,7,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
49,33,26,18,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
19,15,12,9,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
16,13,11,8,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,15,12,9,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
33,23,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
53,9,7,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
16,13,11,8,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
46,30,24,17,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
7,5,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,11,9,6,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
53,9,7,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
53,9,7,7,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,11,9,6,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
14,11,9,6,4,2,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,38,30,19,10,8,7,7,7,7,7,1,1,1,1,1,1,1,1,1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
9,7,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
30,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
9,7,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
8,6,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,36,29,21,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
5,4,22,15,9,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,8,6,4,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
31,22,18,11,6,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1
8,6,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,28,23,16,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
8,6,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,36,29,21,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
57,36,29,21,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
35,25,20,14,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
63,39,31,22,12,10,9,9,7,7,7,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
